id,url,imageurl,imageurllarge,catid,gakey,countreview,discountpercentage,preorder,name,price,priceint,original_price,rating,wishlist,labels,badges,labelgroups,typename,shop_id,shop_url,shop_name,shop_goldmerchant,shop_official,shop_reputation,shop_clover,shop_location,shop_typename,job_insertdate
2736254003,https://www.tokopedia.com/centralfashion88/singlet-wanita-tangtop-premium-wanita-tanktop-polos-tank-top-tali-putih-m?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2022/11/26/6ea960fd-263c-4bdc-b064-709e2d810f07.jpg,https://images.tokopedia.net/img/cache/700/hDjmkQ/2022/11/26/6ea960fd-263c-4bdc-b064-709e2d810f07.jpg,1758,/category/fashion-wanita/atasan-wanita/centralfashion88/singlet-wanita-tangtop-premium-wanita-tanktop-polos-tank-top-tali-putih-m,417,0,False,Singlet Wanita / Tangtop premium Wanita / Tanktop Polos /Tank Top Tali,Rp12.900,12900,,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'integrity', 'title': '2rb+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,4463351,https://www.tokopedia.com/centralfashion88,Bryan Fashion Store,True,False,,,Jakarta Barat,AceShop,2023-12-18 22:17:06
3226601981,https://www.tokopedia.com/7938/kemeja-wanita-oversize-olivia-linen-olivia-shirt-mocca-dusty-pink-h-denim?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/3/14/39800c62-63b5-46fa-b6aa-7a72ecd120e7.jpg,https://images.tokopedia.net/img/cache/700/VqbcmM/2022/3/14/39800c62-63b5-46fa-b6aa-7a72ecd120e7.jpg,1758,/category/fashion-wanita/atasan-wanita/7938/kemeja-wanita-oversize-olivia-linen-olivia-shirt-mocca-dusty-pink-h-denim,188,0,False,KEMEJA WANITA OVERSIZE OLIVIA LINEN / OLIVIA SHIRT MOCCA DUSTY PINK H,Rp47.500,47500,,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'integrity', 'title': '750+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,1509834,https://www.tokopedia.com/7938,JDM FASHION,True,False,,,Pekalongan,AceShop,2023-12-18 22:17:06
7288848492,https://www.tokopedia.com/pinkio/korean-turtleneck-knit-lengan-panjang-import-atasan-inner-fashion-a710-putih?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/12/22/27a35b84-0517-4664-ae0c-9274e02fed27.jpg,https://images.tokopedia.net/img/cache/700/VqbcmM/2022/12/22/27a35b84-0517-4664-ae0c-9274e02fed27.jpg,1758,/category/fashion-wanita/atasan-wanita/pinkio/korean-turtleneck-knit-lengan-panjang-import-atasan-inner-fashion-a710-putih,124,36,False,Korean Turtleneck Knit Lengan Panjang import Atasan inner Fashion A710,Rp70.000,70000,Rp110.000,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'price', 'title': 'Cashback 3,5rb', 'type': 'lightGreen', '__typename': 'AceSearchLabelUnify'}, {'position': 'integrity', 'title': '250+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,2794346,https://www.tokopedia.com/pinkio,Pin_Kio,True,False,,,Jakarta Barat,AceShop,2023-12-18 22:17:06
652247576,https://www.tokopedia.com/laruka-hill/tank-top-crop-tali-spagetti-stretch-sexy-putih-xs?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/product-1/2020/1/7/3996957/3996957_0ff01ccf-2d79-404e-90be-bd27f8215a23_750_750,https://images.tokopedia.net/img/cache/700/product-1/2020/1/7/3996957/3996957_0ff01ccf-2d79-404e-90be-bd27f8215a23_750_750,1758,/category/fashion-wanita/atasan-wanita/laruka-hill/tank-top-crop-tali-spagetti-stretch-sexy-putih-xs,227,0,False,tank top crop tali spagetti stretch sexy,Rp29.000,29000,,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'integrity', 'title': '750+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,2391967,https://www.tokopedia.com/laruka-hill,Laruka_Hill,True,False,,,Bandung,AceShop,2023-12-18 22:17:06
10094768470,https://www.tokopedia.com/madebyself/kaos-polos-coolsoft-cotton-bamboo-bluish-tone-nature-sage-m-c90da?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/6/12/315a56ca-cda6-4a92-9e5d-1815395cba4f.jpg,https://images.tokopedia.net/img/cache/700/VqbcmM/2023/6/12/315a56ca-cda6-4a92-9e5d-1815395cba4f.jpg,1758,/category/fashion-wanita/atasan-wanita/madebyself/kaos-polos-coolsoft-cotton-bamboo-bluish-tone-nature-sage-m-c90da,255,0,False,Kaos Polos COOLSOFT COTTON BAMBOO - Bluish Tone,Rp38.900,38900,,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'integrity', 'title': '1rb+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}, {'position': 'campaign', 'title': 'Tokopedia Fashion ', 'type': '', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,8959822,https://www.tokopedia.com/madebyself,Madebyself,True,False,,,Kab. Bekasi,AceShop,2023-12-18 22:17:06
3782457496,https://www.tokopedia.com/sguna-id/singlet-wanita-nathalie-ecer-1-pcs-kaos-dalam-perempuan-dewasa-vanella-m-1pcs?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/4/12/461951c8-859f-4f67-9382-f6769439852b.jpg,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/4/12/461951c8-859f-4f67-9382-f6769439852b.jpg,1758,/category/fashion-wanita/atasan-wanita/sguna-id/singlet-wanita-nathalie-ecer-1-pcs-kaos-dalam-perempuan-dewasa-vanella-m-1pcs,695,0,False,Singlet Wanita NATHALIE | Ecer 1 Pcs Kaos Dalam Perempuan Dewasa,Rp13.000,13000,,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'integrity', 'title': '4rb+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,2610383,https://www.tokopedia.com/sguna-id,Sguna,True,False,,,Tangerang,AceShop,2023-12-18 22:17:06
5085525729,https://www.tokopedia.com/defaultstore-322/baju-kaos-polos-cotton-combed-30s-cowo-cewe-hitam-putih-ukuran-s-xl-milo-misty-s?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/7/29/eb94a66c-0413-414b-b038-a24bb2436d41.jpg,https://images.tokopedia.net/img/cache/700/VqbcmM/2022/7/29/eb94a66c-0413-414b-b038-a24bb2436d41.jpg,1758,/category/fashion-wanita/atasan-wanita/defaultstore-322/baju-kaos-polos-cotton-combed-30s-cowo-cewe-hitam-putih-ukuran-s-xl-milo-misty-s,929,45,False,Baju Kaos Polos Cotton Combed 30s Cowo Cewe Hitam Putih Ukuran S-XL,Rp35.500,35500,Rp65.000,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'price', 'title': 'Cashback 1,4rb', 'type': 'lightGreen', '__typename': 'AceSearchLabelUnify'}, {'position': 'integrity', 'title': '5rb+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}, {'position': 'campaign', 'title': 'Tokopedia Fashion ', 'type': '', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,3046087,https://www.tokopedia.com/defaultstore-322,DEFAULT-322,True,False,,,Kab. Bandung,AceShop,2023-12-18 22:17:06
4191366256,https://www.tokopedia.com/colorboxid/colorbox-fitted-short-sleeve-crop-t-shirt-i-tskbsc522o516-off-white-off-white-s?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/12/3/113f7a5a-8aaa-4037-ab64-951b41b06756.jpg,https://images.tokopedia.net/img/cache/700/VqbcmM/2022/12/3/113f7a5a-8aaa-4037-ab64-951b41b06756.jpg,1758,/category/fashion-wanita/atasan-wanita/colorboxid/colorbox-fitted-short-sleeve-crop-t-shirt-i-tskbsc522o516-off-white-off-white-s,50,0,False,Colorbox Fitted Short Sleeve Crop T-Shirt I:TSKBSC522O516 Off White,Rp79.900,79900,,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'price', 'title': 'Cashback 2,3rb', 'type': 'lightGreen', '__typename': 'AceSearchLabelUnify'}, {'position': 'integrity', 'title': '250+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}, {'position': 'campaign', 'title': 'Beli Lokal', 'type': '', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,3724231,https://www.tokopedia.com/colorboxid,Colorbox Indonesia,True,True,,,Bekasi,AceShop,2023-12-18 22:17:06
10740854957,https://www.tokopedia.com/rvrkaos/kaos-wanita-cotton-combed-30s-mutiara-04-baju-wanita-lengan-pendek-merah-m-df3d0?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/7/19/3a2b647a-4176-44c4-a1bf-e3693864e634.png,https://images.tokopedia.net/img/cache/700/VqbcmM/2023/7/19/3a2b647a-4176-44c4-a1bf-e3693864e634.png,1758,/category/fashion-wanita/atasan-wanita/rvrkaos/kaos-wanita-cotton-combed-30s-mutiara-04-baju-wanita-lengan-pendek-merah-m-df3d0,32,43,False,Kaos Wanita Cotton combed 30s Mutiara 04 Baju wanita Lengan pendek,Rp29.900,29900,Rp52.000,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'integrity', 'title': '100+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,9968779,https://www.tokopedia.com/rvrkaos,RVRkaos,True,False,,,Jakarta Barat,AceShop,2023-12-18 22:17:06
11874706887,https://www.tokopedia.com/diskongedegedean/kaos-natal-2023-baju-natal-2023-tshirt-natal-type-7-putih-kids2-4-6-10-7d78f?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/9/24/6594eb8b-5416-45a5-8932-e4ad8b0d44d1.jpg,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/9/24/6594eb8b-5416-45a5-8932-e4ad8b0d44d1.jpg,1758,/category/fashion-wanita/atasan-wanita/diskongedegedean/kaos-natal-2023-baju-natal-2023-tshirt-natal-type-7-putih-kids2-4-6-10-7d78f,38,4,False,"KAOS NATAL 2023, BAJU NATAL 2023, TSHIRT NATAL TYPE 7",Rp48.960,48960,Rp51.000,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'price', 'title': 'Cashback 4,4rb', 'type': 'lightGreen', '__typename': 'AceSearchLabelUnify'}, {'position': 'integrity', 'title': '100+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}, {'position': 'campaign', 'title': 'Tokopedia Fashion ', 'type': '', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,3434108,https://www.tokopedia.com/diskongedegedean,diskongedegedean,True,False,,,Jakarta Barat,AceShop,2023-12-18 22:17:06
6722344828,https://www.tokopedia.com/subhanoutfitofficia/s-m-l-xl-xxl-xxxl-5l-gloria-atasan-kemeja-kasual-wanita-polos-big-size-cream-xl?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/10/10/417d72eb-f076-4662-ad21-55fc99d9edb3.jpg,https://images.tokopedia.net/img/cache/700/VqbcmM/2022/10/10/417d72eb-f076-4662-ad21-55fc99d9edb3.jpg,1758,/category/fashion-wanita/atasan-wanita/subhanoutfitofficia/s-m-l-xl-xxl-xxxl-5l-gloria-atasan-kemeja-kasual-wanita-polos-big-size-cream-xl,92,0,False,S-M-L-XL-XXL-XXXL-5L Gloria Atasan Kemeja Kasual Wanita Polos BIG SIZE,Rp65.000,65000,,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'integrity', 'title': '100+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,9639930,https://www.tokopedia.com/subhanoutfitofficia,Subhan_outfit.official,True,False,,,Kab. Bandung,AceShop,2023-12-18 22:17:06
8018611500,https://www.tokopedia.com/sigonik/singlet-kaos-dalam-wanita-cewek-remaja-dewasa-s-m-l-xl-xxl-abg-tengtop-putih-s?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/2/16/244faad8-c5d3-466a-a730-b3e568fa06bc.jpg,https://images.tokopedia.net/img/cache/700/VqbcmM/2023/2/16/244faad8-c5d3-466a-a730-b3e568fa06bc.jpg,1758,/category/fashion-wanita/atasan-wanita/sigonik/singlet-kaos-dalam-wanita-cewek-remaja-dewasa-s-m-l-xl-xxl-abg-tengtop-putih-s,193,2,False,Singlet Kaos Dalam Wanita Cewek Remaja Dewasa S M L XL XXL ABG Tengtop,Rp12.800,12800,Rp13.000,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'integrity', 'title': '1rb+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}, {'position': 'campaign', 'title': 'Tokopedia Fashion ', 'type': '', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,10469778,https://www.tokopedia.com/sigonik,Sigonik,True,False,,,Depok,AceShop,2023-12-18 22:17:06
11623867874,https://www.tokopedia.com/rayyan-sto1/tshirt-dubai-ori-mm-group?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/9/18/3944c547-d91d-4def-b8dd-ed0babfe692b.jpg,https://images.tokopedia.net/img/cache/700/VqbcmM/2023/9/18/3944c547-d91d-4def-b8dd-ed0babfe692b.jpg,1758,/category/fashion-wanita/atasan-wanita/rayyan-sto1/tshirt-dubai-ori-mm-group,63,0,False,tshirt dubai ori mm group,Rp95.000,95000,,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'integrity', 'title': '100+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,10088471,https://www.tokopedia.com/rayyan-sto1,rayyan sto1,True,False,,,Kab. Bogor,AceShop,2023-12-18 22:17:06
5711699548,https://www.tokopedia.com/tokogo-id/arina-blouse-peplum-airflow-crinkle-pink?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/8/26/0408c194-3f8b-4a5c-ba3f-30668917c071.jpg,https://images.tokopedia.net/img/cache/700/VqbcmM/2022/8/26/0408c194-3f8b-4a5c-ba3f-30668917c071.jpg,1758,/category/fashion-wanita/atasan-wanita/tokogo-id/arina-blouse-peplum-airflow-crinkle-pink,165,0,False,Arina Blouse Peplum Airflow Crinkle,Rp35.900,35900,,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'integrity', 'title': '250+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}, {'position': 'campaign', 'title': 'Beli Lokal', 'type': '', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,2626271,https://www.tokopedia.com/tokogo-id,Tokogo-id,True,False,,,Jakarta Barat,AceShop,2023-12-18 22:17:06
9810023577,https://www.tokopedia.com/luxieid/tara-tank-top-fashion-korea-croptee-camisol-wanita-singlet-tanktop-dark-grey-all-size?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2023/5/30/1af4e669-7f13-4daf-8c55-4378d156f25b.jpg,https://images.tokopedia.net/img/cache/700/hDjmkQ/2023/5/30/1af4e669-7f13-4daf-8c55-4378d156f25b.jpg,1758,/category/fashion-wanita/atasan-wanita/luxieid/tara-tank-top-fashion-korea-croptee-camisol-wanita-singlet-tanktop-dark-grey-all-size,107,59,False,TARA Tank Top Fashion Korea Croptee Camisol Wanita Singlet Tanktop,Rp32.900,32900,Rp80.000,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'integrity', 'title': '250+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,9148265,https://www.tokopedia.com/luxieid,Luxie_id,True,False,,,Jakarta Barat,AceShop,2023-12-18 22:17:06
2955116634,https://www.tokopedia.com/posikids/kaos-polos-wanita-lengan-panjang-katun-combed-30s-cotton-combed-30s-s?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/9/30/4ed878f3-5ec2-4b4b-b043-aff510e66d6e.jpg,https://images.tokopedia.net/img/cache/700/VqbcmM/2022/9/30/4ed878f3-5ec2-4b4b-b043-aff510e66d6e.jpg,1758,/category/fashion-wanita/atasan-wanita/posikids/kaos-polos-wanita-lengan-panjang-katun-combed-30s-cotton-combed-30s-s,326,6,False,kaos polos wanita lengan panjang katun combed 30S/ cotton combed 30s,Rp30.900,30900,Rp32.900,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'integrity', 'title': '1rb+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}, {'position': 'campaign', 'title': 'Tokopedia Fashion ', 'type': '', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,2880120,https://www.tokopedia.com/posikids,Posikids,True,False,,,Jakarta Barat,AceShop,2023-12-18 22:17:06
6867198967,https://www.tokopedia.com/hanafashionshop/aries-halter-stripe-tank-top-tumblr-tt225-black-xxl?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/8/11/26754a6c-dc6f-4740-8c5c-b8b8c9f82fdf.jpg,https://images.tokopedia.net/img/cache/700/VqbcmM/2022/8/11/26754a6c-dc6f-4740-8c5c-b8b8c9f82fdf.jpg,1758,/category/fashion-wanita/atasan-wanita/hanafashionshop/aries-halter-stripe-tank-top-tumblr-tt225-black-xxl,123,34,False,Aries Halter Stripe Tank Top Tumblr - TT225,Rp39.000,39000,Rp59.000,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'price', 'title': 'Cashback 1,1rb', 'type': 'lightGreen', '__typename': 'AceSearchLabelUnify'}, {'position': 'integrity', 'title': '250+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}, {'position': 'campaign', 'title': 'Tokopedia Fashion ', 'type': '', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,6639443,https://www.tokopedia.com/hanafashionshop,hanafashion_shop,True,False,,,Jakarta Barat,AceShop,2023-12-18 22:17:06
7986870656,https://www.tokopedia.com/vayamadelon/vaya-tanktop-premium-art-6966-616-abu-abu?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/2/15/cdda2f7c-9c55-4442-847d-ef0358d49820.jpg,https://images.tokopedia.net/img/cache/700/VqbcmM/2023/2/15/cdda2f7c-9c55-4442-847d-ef0358d49820.jpg,1758,/category/fashion-wanita/atasan-wanita/vayamadelon/vaya-tanktop-premium-art-6966-616-abu-abu,82,78,False,Vaya Tanktop (Premium) Art 6966/616,Rp27.000,27000,Rp120.000,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'integrity', 'title': '250+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}, {'position': 'campaign', 'title': 'Tokopedia Fashion ', 'type': '', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,3854158,https://www.tokopedia.com/vayamadelon,VAYA MADELON,True,True,,,Jakarta Barat,AceShop,2023-12-18 22:17:06
3108577695,https://www.tokopedia.com/sipolosofficialshop/sipolos-kaos-polos-earth-tone-lengan-pendek-cotton-combed-24s-basic-black-l?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/4/15/9d44ea10-ef3c-48c8-8016-fdb0cc8e403f.jpg,https://images.tokopedia.net/img/cache/700/VqbcmM/2023/4/15/9d44ea10-ef3c-48c8-8016-fdb0cc8e403f.jpg,1758,/category/fashion-wanita/atasan-wanita/sipolosofficialshop/sipolos-kaos-polos-earth-tone-lengan-pendek-cotton-combed-24s-basic-black-l,720,47,False,Sipolos Kaos Polos Earth Tone Lengan Pendek Cotton Combed 24S,Rp79.000,79000,Rp149.000,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'price', 'title': 'Cashback 2,3rb', 'type': 'lightGreen', '__typename': 'AceSearchLabelUnify'}, {'position': 'integrity', 'title': '2rb+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}, {'position': 'campaign', 'title': 'Tokopedia Fashion ', 'type': '', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,2112338,https://www.tokopedia.com/sipolosofficialshop,Sipolos Official Shop,True,True,,,Bandung,AceShop,2023-12-18 22:17:06
6692749870,https://www.tokopedia.com/zilionstore/kemeja-linen-wanita-oversize-lengan-panjang-polos-kameja-shirt-basic-guava?extParam=cmp%3D1%26ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/6/27/86ef1837-36ec-422d-b52a-e263dbe7b496.jpg,https://images.tokopedia.net/img/cache/700/VqbcmM/2022/6/27/86ef1837-36ec-422d-b52a-e263dbe7b496.jpg,1758,/category/fashion-wanita/atasan-wanita/zilionstore/kemeja-linen-wanita-oversize-lengan-panjang-polos-kameja-shirt-basic-guava,672,10,False,Kemeja linen Wanita Oversize Lengan Panjang Polos Kameja Shirt Basic,Rp59.212,59212,Rp65.912,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'integrity', 'title': '2rb+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,7331314,https://www.tokopedia.com/zilionstore,zilion_store,True,False,,,Kab. Pekalongan,AceShop,2023-12-18 22:17:06
10325473792,https://www.tokopedia.com/tallyunderwear/tally-singlet-wanita-busa-tipis-nilon-fit-to-l-xl-tanktop-crop-k-333-hitam-ab997?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/6/21/a05d4c6d-4567-412d-ad1d-a8ed1d507ce4.png,https://images.tokopedia.net/img/cache/700/VqbcmM/2023/6/21/a05d4c6d-4567-412d-ad1d-a8ed1d507ce4.png,1758,/category/fashion-wanita/atasan-wanita/tallyunderwear/tally-singlet-wanita-busa-tipis-nilon-fit-to-l-xl-tanktop-crop-k-333-hitam-ab997,74,90,False,TALLY Singlet Wanita Busa Tipis Nilon Fit to L - XL Tanktop Crop K 333,Rp34.999,34999,Rp350.000,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'price', 'title': 'Cashback 1rb', 'type': 'lightGreen', '__typename': 'AceSearchLabelUnify'}, {'position': 'integrity', 'title': '100+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}, {'position': 'campaign', 'title': 'Tokopedia Fashion', 'type': '', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,5460725,https://www.tokopedia.com/tallyunderwear,Tally Official Store,True,True,,,Jakarta Barat,AceShop,2023-12-18 22:17:06
7912927230,https://www.tokopedia.com/golden-horse-joy/shein-co?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/2/11/d68445ba-b76d-4465-8295-1380b9c3fcbe.jpg,https://images.tokopedia.net/img/cache/700/VqbcmM/2023/2/11/d68445ba-b76d-4465-8295-1380b9c3fcbe.jpg,1758,/category/fashion-wanita/atasan-wanita/golden-horse-joy/shein-co,136,0,False,Shein CO,Rp50.000,50000,,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'status', 'title': 'PreOrder', 'type': 'transparentBlack', '__typename': 'AceSearchLabelUnify'}, {'position': 'integrity', 'title': '500+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}, {'position': 'campaign', 'title': 'WIB di Kotamu', 'type': '', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,9126926,https://www.tokopedia.com/golden-horse-joy,Golden horse joy,True,False,,,Kab. Badung,AceShop,2023-12-18 22:17:06
6796205236,https://www.tokopedia.com/islaofficialid/isla-basic-tanktop-round-neck-stretch-tanktop-kekinian-corduroy-broken-white-xxl?extParam=ivf%3Dtrue,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/1/27/073bb6dc-15f4-4796-93f7-568b3fe922b8.jpg,https://images.tokopedia.net/img/cache/700/VqbcmM/2023/1/27/073bb6dc-15f4-4796-93f7-568b3fe922b8.jpg,1758,/category/fashion-wanita/atasan-wanita/islaofficialid/isla-basic-tanktop-round-neck-stretch-tanktop-kekinian-corduroy-broken-white-xxl,98,25,False,Isla Basic Tanktop Round Neck Stretch - Tanktop Kekinian - Corduroy,Rp59.900,59900,Rp79.900,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'price', 'title': 'Cashback 12,5rb', 'type': 'lightGreen', '__typename': 'AceSearchLabelUnify'}, {'position': 'integrity', 'title': '250+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}, {'position': 'campaign', 'title': 'Tokopedia Fashion ', 'type': '', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,3049382,https://www.tokopedia.com/islaofficialid,Isla Official Id,True,True,,,Bandung,AceShop,2023-12-18 22:17:06
